pca1	pca2	pca3	pca4	pca5	pca6	pca7	pca8	pca9	pca10	pca11	pca12	pca13	pca14	pca15	pca16	pca17	pca18	pca19	pca20	pca21	pca22	pca23	pca24	pca25	pca26	pca27	pca28	pca29	pca30	pca31	pca32	pca33	pca34	pca35	pca36	pca37	pca38	pca39	pca40	pca41	pca42	pca43	pca44	pca45	pca46	pca47	pca48	pca49	pca50	document	category	doi
-2.6085653271839857	-0.18644450075596156	0.7125807615673388	1.2373886727323398	0.01209164146751121	0.5123589854326237	0.9804035598207054	-0.6891876368095022	0.1360349242672133	-0.36621851203413885	-0.21294170422424968	-0.09278160474198044	0.19963028570079253	-0.3191587367905929	0.26899364504839546	-0.37564630540823324	0.12028563415855525	-0.13323441515367002	0.023270380091718414	0.019852699783299586	0.3373388635827473	-0.22362493890671192	0.45100425637046426	0.2960030333390941	0.024965977351425396	-0.11492878468899062	-0.0035387178748362657	0.22950424863586993	0.02055387738044127	0.13569152623170688	0.07779659735901556	0.06727037821021811	-0.272880432617436	-0.28739737154660505	0.23208470246714596	0.29128643883965843	0.1836431402768991	-0.3890241235572558	-0.4017718838391414	0.1943365328145062	-0.1745343609723964	0.056420848910465754	0.11553975819472326	-0.058488983128730826	0.18045888677853686	0.25190647737466665	0.2180618895623266	0.2864314486531904	0.056094504438791395	0.1332107460146058	698951_v1.xml	biochemistry	10.1101/698951
-1.9122869567392045	-0.9409984716131558	-1.9212297127710658	-0.009328683352401985	1.1470367143423403	0.08354743460990827	-1.1664382860067202	-1.224880905866312	-0.6711636217520365	1.0729882006815465	0.15956085558719443	-0.28103664316735094	0.11002649313177024	0.19705293559080156	0.4020346712803989	0.17643764973913995	-0.06589988802471797	0.36328112310995897	-0.25402623321813567	-0.06402963297899708	-0.11604728395445432	0.3402054280959874	0.1682411618271842	0.4564288959923228	-0.20149889160720166	-0.4200099235149507	0.21944071956037317	0.16852975305732495	-0.12113556839624916	-0.0820843443233097	0.3511767470249074	-0.2587640687206655	-0.08905463255850686	-0.058249038939742835	0.08215098455917298	0.07301701190960422	0.15762776382165805	0.0904682553656071	-0.05127542872871649	0.06668332990438286	0.2579135619565063	0.10141194395954556	0.0572972266263591	-0.22345594504875757	0.1164589275598843	-0.07082554588924314	0.23203823235443025	0.10000259221386339	-0.11131650215604798	0.13293674309360587	138891_v1.xml	biochemistry	10.1101/138891
-2.7190348214639264	-0.0783533354818332	-0.5360736707603115	0.15811824951901673	0.544794198647626	0.829366028494797	0.14981183326826492	-0.7679204083526722	-0.5414672571586087	0.03942268163274143	0.2477014333567614	0.02470040035054311	0.06889326719751529	-0.40761728387097623	-0.29962177872122325	-0.3134077448353411	-0.04827891179316417	-0.007825320722942702	0.6027146031411214	0.2676444103497523	-0.29205889994582773	-0.08959772589525031	0.14876825264266075	0.05783461329799878	0.11075028485363198	0.20415444828083265	-0.36173594671639636	0.07535184634394368	0.08849873608138348	-0.21773862974485098	0.08259276961531198	0.13355098229820067	-0.056425629766891326	-0.16684326641486677	0.013733496196575105	0.1742524910688282	-0.20135615748127705	-0.10773989692790259	-0.3425691401284929	0.06464264121940895	-0.005327962153160147	-0.0777778945845589	-0.050681630899538886	0.015254804899006609	0.29265880706844716	-0.005707470917856172	-0.0030426986088392264	-0.0944893685343549	-0.17064817161323692	-0.276516485214855	099440_v2.xml	biochemistry	10.1101/099440
-1.7907979949432993	-0.0644688086397589	-1.5398842103686552	0.5323667132073396	0.4079404940088078	0.47933381732478353	-0.020516526414469452	-1.0537482934363807	-0.549131993224249	0.9910710614795831	0.025522928810242738	-0.11213450071821651	-0.2017972604651954	-0.12119255761364307	-0.4427993278811811	0.3589123538786286	-0.06912003696681365	-0.38141189408346937	-0.2864658728519545	-0.23269825303334418	0.07024331287952754	0.1897997135997876	0.29761082645760084	0.1363292835187018	0.09595130568250368	-0.08549973073905204	0.08003882591494041	0.1534386196292386	0.1928611293015506	-0.07359078405021234	-0.03580319667490483	-0.040114915083140384	0.09070812093058542	0.21749681412993718	0.31490200451717165	-0.000723842315919454	0.014127536333967444	-0.08973090653100046	-0.0024547470440717846	-0.10485589520335055	-0.2192498808210392	0.07820727533180918	0.09100472876750967	0.18205130641435927	-0.24096436761622547	-0.12669427802643177	-0.037745956919082356	-0.07054837753313595	0.2609453487059666	-0.1613803165090669	876789_v1.xml	biochemistry	10.1101/2019.12.15.876789
-0.8408535870587184	0.02056931286677966	-1.966897444295484	0.44175038564035135	0.6792294687091434	0.7144373413704911	-0.4024380184140691	-0.7796780736545207	-0.6724468005336554	0.6922596172415765	0.2581524165195528	-0.07959165831521567	0.11649330595883776	-0.08087041520279448	-0.12392813949803565	0.2209614657314882	0.06898210980855644	0.05391545926756506	-0.21267398274578625	-0.21416730695486075	0.19308757390664213	0.02192104472643093	-0.10337337647857525	0.2794930628673853	-0.2473888767820079	-0.35726982109974015	0.00881922389584815	0.06351364894010904	-0.015186493121533485	-0.19155844717914758	-0.16708870208567492	-0.01140713920299716	-0.05912075260110951	-0.1497128707137957	0.31880568779256085	-0.08512386611502024	0.13045770732544978	-0.15275582062065085	-0.18712707862817388	0.03484779716228917	0.18048888966929844	-0.02356434321592469	-0.03783753217332124	-0.12357150769474425	-0.20691311335081028	-0.35168586904398097	0.11417518981300763	-0.2245732693870043	0.16691826666968254	-0.008235428229819075	040907_v2.xml	biochemistry	10.1101/040907
0.4496695329910089	0.2945195645125365	-1.1733180239848855	0.0945130571667142	1.0854577625197352	0.6271445271658094	-0.023793171779371562	-1.0614574322691874	-0.44912759558126836	0.573816743482366	0.11468477692571999	0.11515554532348128	0.17773763209748736	0.1648328013463607	-0.003601615464270391	0.31966978219749814	-0.1277827842152883	-0.05082188508617229	-0.14065560022517204	-0.24504644618812357	-0.497686753097217	-0.05399927323771932	-0.10967402024179486	0.28018401706619384	0.10268751891117307	-0.18321447121695958	-0.20082131708411577	0.09171768154046785	0.27241272923945953	0.0827124452667193	0.4847803540096637	0.03902807640184654	0.09912087952694389	0.08548939127208997	0.13728622873318644	0.11387028291833518	-0.04734790084022194	0.19493111081237818	-0.1386602189282468	0.14714200960844243	0.10461124424824629	-0.2758045980987838	-0.18200222930982612	-0.2949071293001291	0.017220860276366573	0.039620672027176874	0.24641010105748393	0.09379933859704825	0.011679646717613592	0.09875053506696937	410993_v3.xml	biochemistry	10.1101/410993
-0.5526441011620951	0.014482511874065983	-1.356487890870187	0.5151838437933296	0.43370210667266396	-0.04441298966000412	-0.5426724006596632	-0.6847211206389309	-0.5754879377924565	0.8053574937625982	-0.3636323455931821	-0.35272105578329227	0.010674240753024929	-0.002053598009813976	-0.05177935569533454	0.12065203231135715	0.10392119963320123	0.006623014350521814	-0.04959880701428292	-0.22256313081050164	-0.2289194967794358	0.11523578436256016	0.18524617074056926	0.09510161258600933	0.3262101565172085	-0.19434524335376388	-0.05476110105647057	-0.15549873022783658	0.24656858336288928	0.09066643933458078	-0.05432397353852979	0.04314170198195796	0.03688589490455701	0.2771434499250369	-0.018805188416986394	-0.0202306875557978	0.06510185809700585	-0.04928489115006905	0.12638588572554063	0.19500611459464895	0.01837134120699376	-0.02059972211289919	-0.038317737601875325	0.16087858528487245	-0.178686108591208	0.17746709091959045	0.01215059859103638	-0.10569355524221524	-0.12894952186113137	0.2781615893096956	868257_v1.xml	biochemistry	10.1101/868257
-2.9217920515230684	0.7470575905583304	-1.8215670663634351	0.34082436963740426	1.2242511357069712	0.6321037328576224	-0.61005046471383	-1.610671890625814	0.35114781677654816	0.38609011281506095	0.1643048424025707	0.056100652551045044	0.08136776373027296	0.015022175026716905	-0.2769821097325489	-0.20889159711769126	0.134393698748274	-0.33374196476074497	-0.13970204654646878	0.06387085930420272	0.33083826455072457	-0.22895077761415142	-0.02204656636005323	0.06361732268403104	-0.10676936306723109	0.1774833925096521	-0.06710984995765816	-0.17481244790789666	-0.28057271892300223	-0.5511857764518499	0.006811233306783552	-0.1125219302584139	0.06353533806157435	-0.2796682668225143	-0.11211689248265339	-0.11791405748532237	-0.0159345965781682	-0.21349783802654237	-0.23681298552891858	-0.20259085333752258	0.007779449434842385	-0.05515313711769439	0.10312681606658305	-0.03947752588713914	0.08284335064949074	-0.027106097122300842	0.04415939402614728	-0.3806236825931185	-0.14915358817488567	-0.003143319367107413	301655_v1.xml	biochemistry	10.1101/301655
-1.5401481796962972	0.24714630281368916	-1.3734739814651806	1.7407613434733462	-1.4781765934678903	0.023384649950866337	0.8127892290966168	0.009839048174983777	-0.32403265055251845	0.05077602743245718	-0.3445162228323945	-0.11956915654382301	-0.2213217469849683	-0.07577651075781451	-0.166845895801138	0.03916138196115315	-0.4673921805629478	-0.3582510350943607	-0.09744567398219434	-0.4538636141256774	0.2774237008676444	0.09255255052208823	0.15127895145663808	-0.19862479494985144	0.1985422635594959	-0.3058283639847322	0.03174155044297768	-0.144237306422949	0.19592773548505796	0.11421204603774417	-0.0036841185297089504	-0.26828221481744663	0.23211557027762128	-0.13632501739902422	-0.05583980828502157	0.0523215527916766	0.07021381012243035	-0.040064187819194	-0.3337941901718638	-0.010935389554972183	-0.12416214854826456	0.011933766550443379	0.09669775186853073	0.2116542172633643	-0.01040880688220537	-0.15353293925551553	-0.03247840432559919	-0.09917665768495518	-0.08346093690680113	0.006784309670927231	620344_v1.xml	biochemistry	10.1101/620344
-3.445990179145147	-0.2234172678048565	1.7680777514968788	0.29143922422642304	-0.7019945875304408	0.12004149553727303	0.3748043740357978	-0.7479260727865332	-0.6577373744301382	-0.2054663564105975	-0.18665966276636115	0.2761110594250586	-0.24897785680293125	0.07901935374251783	0.5696168353391409	0.126308956235323	0.7916648404423208	-0.026927147468852004	-0.0332716232331764	-0.2170071901652981	-0.38117035308569797	0.3074244724128356	0.05606318317194646	-0.18637370214577528	0.33653313672078555	-0.1826514554259156	0.12685168825961976	0.5335903247601768	0.04643554719937939	-0.4509860824370015	-0.4774546933477431	0.13372051881752248	-0.09542151171911042	-0.1651364853201464	0.07860321081313572	0.491222880616212	0.10943288630714745	0.24501154928151167	0.11839345816098032	-0.03573326887896953	-0.03351690143449638	-0.16077813633670282	0.05646404217566216	0.10252797487464456	0.1086175558820561	0.3113043215412411	-0.151841064403296	0.24524121718616132	0.07925820590710367	-0.2911073248101557	875336_v1.xml	biochemistry	10.1101/2019.12.13.875336
