document	doi	pmcid	distance
220178_v1.xml	10.1101/220178	PMC6589568	1.1618708353395077
217992_v2.xml	10.1101/217992	PMC5811630	1.1629748946933411
230961_v1.xml	10.1101/230961	PMC6244740	1.1663691072315918
219253_v1.xml	10.1101/219253	PMC6080713	1.1687747947927905
229047_v1.xml	10.1101/229047	PMC5886756	1.1747332823627838
235333_v1.xml	10.1101/235333	PMC5969902	1.1780334008363313
220228_v1.xml	10.1101/220228	PMC6728054	1.18058061070898
226738_v1.xml	10.1101/226738	PMC5974466	1.1826801198921861
232884_v1.xml	10.1101/232884	PMC6089340	1.201639532959942
231761_v1.xml	10.1101/231761	PMC6074609	1.2142064655657119
247635_v1.xml	10.1101/247635	PMC6170548	0.7304931495854357
241380_v1.xml	10.1101/241380	PMC6589523	0.730932214509635
254870_v1.xml	10.1101/254870	PMC6886196	0.750273405987983
246934_v2.xml	10.1101/246934	PMC6080768	0.7807506888665863
236190_v1.xml	10.1101/236190	PMC6661723	0.7819558363088348
253534_v1.xml	10.1101/253534	PMC5884823	0.7820643685433195
236182_v1.xml	10.1101/236182	PMC6373977	0.804949963499151
245191_v1.xml	10.1101/245191	PMC5902162	0.8149597666803149
252387_v1.xml	10.1101/252387	PMC5873894	0.8214613929656354
235762_v1.xml	10.1101/235762	PMC5906098	0.8357763884099016
239020_v1.xml	10.1101/239020	PMC6418311	0.8434787255422321
244152_v1.xml	10.1101/244152	PMC6341105	0.843649665837403
238097_v1.xml	10.1101/238097	PMC6122955	0.8583910675881925
252940_v1.xml	10.1101/252940	PMC5953536	0.8654570216691152
237107_v1.xml	10.1101/237107	PMC6631443	0.8772809002746342
255604_v1.xml	10.1101/255604	PMC6249201	0.9067032112063271
236828_v1.xml	10.1101/236828	PMC5930311	0.9138253340507957
249797_v2.xml	10.1101/249797	PMC6298990	0.9308689866910924
238675_v1.xml	10.1101/238675	PMC6286392	0.9371821277205257
242651_v1.xml	10.1101/242651	PMC6203438	0.9401724550234759
253930_v1.xml	10.1101/253930	PMC6387519	0.9563549152242384
245704_v1.xml	10.1101/245704	PMC6607002	0.9638346703500146
248096_v1.xml	10.1101/248096	PMC6648337	0.9675793749294003
241943_v1.xml	10.1101/241943	PMC5980229	0.9886318905848602
252460_v1.xml	10.1101/252460	PMC6062814	0.988685847477154
250852_v2.xml	10.1101/250852	PMC6070818	1.0171609356694133
244848_v1.xml	10.1101/244848	PMC6131052	1.020105076990863
242594_v1.xml	10.1101/242594	PMC6013258	1.021827798175629
251629_v1.xml	10.1101/251629	PMC5991833	1.0236951260230391
238048_v1.xml	10.1101/238048	PMC6168286	1.0313551680988835
251793_v1.xml	10.1101/251793	PMC6220042	1.0343154149873564
250332_v1.xml	10.1101/250332	PMC6135608	1.0452745618966597
250712_v1.xml	10.1101/250712	PMC6176870	1.0457514173066096
247502_v1.xml	10.1101/247502	PMC6232967	1.0494357146813935
244731_v1.xml	10.1101/244731	PMC6125532	1.0585681172531305
252973_v1.xml	10.1101/252973	PMC6293655	1.100818248903976
237024_v1.xml	10.1101/237024	PMC6311040	1.1039055145103476
251645_v1.xml	10.1101/251645	PMC6404581	1.1053083667189931
249250_v1.xml	10.1101/249250	PMC6647269	1.1078010287686864
246744_v1.xml	10.1101/246744	PMC6029848	1.1157135365621385
245209_v1.xml	10.1101/245209	PMC5984034	1.1368931766253063
240002_v1.xml	10.1101/240002	PMC6513962	1.146845270119874
250779_v1.xml	10.1101/250779	PMC6112139	1.1585699566159806
251207_v1.xml	10.1101/251207	PMC6935941	1.1631667039633111
240432_v1.xml	10.1101/240432	PMC6912890	1.1672277649039615
244889_v1.xml	10.1101/244889	PMC6528558	1.1676013223215465
254672_v1.xml	10.1101/254672	PMC6081794	1.1695473595113421
238881_v1.xml	10.1101/238881	PMC6226028	1.177134873523527
251397_v1.xml	10.1101/251397	PMC5903492	1.1861919488050379
237933_v1.xml	10.1101/237933	PMC6127332	1.1886636512533835
252080_v1.xml	10.1101/252080	PMC6637128	1.1940014914451467
242354_v1.xml	10.1101/242354	PMC6649814	1.2016321129185124
246561_v1.xml	10.1101/246561	PMC6140113	1.20687588666368
246181_v1.xml	10.1101/246181	PMC6747344	1.2080165282738278
245316_v1.xml	10.1101/245316	PMC6147735	1.2162923021012764
262261_v2.xml	10.1101/262261	PMC6243052	0.6596641681665609
261321_v1.xml	10.1101/261321	PMC6357748	0.7658773541704522
267732_v4.xml	10.1101/267732	PMC6327941	0.7810246154028118
262311_v1.xml	10.1101/262311	PMC6148472	0.8243828051936475
269985_v1.xml	10.1101/269985	PMC6424084	0.8449582669863747
268581_v1.xml	10.1101/268581	PMC6611573	0.8503619890598703
261594_v1.xml	10.1101/261594	PMC5988420	0.8689704032684914
270124_v1.xml	10.1101/270124	PMC6412972	0.8693453220957071
264275_v2.xml	10.1101/264275	PMC6223114	0.8791962462936406
263038_v1.xml	10.1101/263038	PMC6846080	0.885534446071386
266882_v1.xml	10.1101/266882	PMC6289574	0.8882844614535226
274050_v1.xml	10.1101/274050	PMC6566134	0.8931177484225857
261412_v1.xml	10.1101/261412	PMC6191699	0.8934287660848046
272922_v1.xml	10.1101/272922	PMC6195736	0.8941739216872054
260240_v1.xml	10.1101/260240	PMC6351104	0.904944123457454
271056_v1.xml	10.1101/271056	PMC6477796	0.9140390129296879
263095_v2.xml	10.1101/263095	PMC5989753	0.9160071494637821
272278_v1.xml	10.1101/272278	PMC6441885	0.9304142358386358
269183_v1.xml	10.1101/269183	PMC6611638	0.9414644340914701
259184_v1.xml	10.1101/259184	PMC6893297	0.9499229450071791
270645_v1.xml	10.1101/270645	PMC6104304	0.954356174321578
270900_v1.xml	10.1101/270900	PMC6382810	0.964853568514508
274019_v2.xml	10.1101/274019	PMC6336775	0.967681540287102
255802_v1.xml	10.1101/255802	PMC6042961	0.9784858096899024
270637_v1.xml	10.1101/270637	PMC6344339	1.0056579803947847
260091_v1.xml	10.1101/260091	PMC6316231	1.0357847002759373
257584_v2.xml	10.1101/257584	PMC6814980	1.045471838372983
273524_v1.xml	10.1101/273524	PMC6109311	1.0520283032282027
266551_v1.xml	10.1101/266551	PMC6331195	1.0686975483733634
268110_v1.xml	10.1101/268110	PMC6158010	1.0713215009278614
264176_v1.xml	10.1101/264176	PMC6695432	1.0719709968896454
267955_v1.xml	10.1101/267955	PMC6166847	1.0765400238780218
261537_v1.xml	10.1101/261537	PMC6523802	1.0800144611122016
260166_v1.xml	10.1101/260166	PMC6114841	1.0821870849955382
273722_v1.xml	10.1101/273722	PMC6456222	1.0847320438255812
273623_v1.xml	10.1101/273623	PMC6721756	1.094689727765461
256842_v1.xml	10.1101/256842	PMC6462847	1.095134205195248
264978_v1.xml	10.1101/264978	PMC6203775	1.100203145748715
267252_v1.xml	10.1101/267252	PMC6272030	1.101062460860446
259846_v1.xml	10.1101/259846	PMC6128692	1.1095548764442595
260075_v1.xml	10.1101/260075	PMC6135987	1.109924750921339
270934_v1.xml	10.1101/270934	PMC6437217	1.1109807577871293
257766_v1.xml	10.1101/257766	PMC6505171	1.1195211539819558
257279_v1.xml	10.1101/257279	PMC6952111	1.1201429562888539
261446_v1.xml	10.1101/261446	PMC6120881	1.1217406506069532
263673_v1.xml	10.1101/263673	PMC6430409	1.1303428848083525
268219_v1.xml	10.1101/268219	PMC5923437	1.150460224258517
265033_v1.xml	10.1101/265033	PMC6748584	1.154209921364829
269852_v1.xml	10.1101/269852	PMC6760150	1.162870205195265
258608_v1.xml	10.1101/258608	PMC6106089	1.1787268689298531
271809_v1.xml	10.1101/271809	PMC6240079	1.192608483157209
256651_v1.xml	10.1101/256651	PMC6139560	1.2192847017559418
295329_v1.xml	10.1101/295329	PMC6292174	0.6700328644350966
282830_v1.xml	10.1101/282830	PMC6436688	0.6935198537278293
282277_v2.xml	10.1101/282277	PMC6109089	0.6951618121371148
286955_v1.xml	10.1101/286955	PMC6056230	0.7160336295800188
285643_v1.xml	10.1101/285643	PMC6023946	0.7175447763609623
291773_v1.xml	10.1101/291773	PMC6208084	0.7359995289584148
278655_v1.xml	10.1101/278655	PMC6430375	0.7582107839318776
290296_v2.xml	10.1101/290296	PMC6222128	0.7603511491648072
287102_v1.xml	10.1101/287102	PMC5980232	0.7889040656908458
293290_v1.xml	10.1101/293290	PMC6329519	0.8092996558457262
293662_v1.xml	10.1101/293662	PMC6258530	0.810340032329632
282491_v1.xml	10.1101/282491	PMC6052287	0.8185895556113549
287359_v1.xml	10.1101/287359	PMC6147661	0.8303127471400934
286856_v1.xml	10.1101/286856	PMC6005684	0.8411125100920929
278515_v1.xml	10.1101/278515	PMC6155135	0.8537814236309468
292508_v1.xml	10.1101/292508	PMC6227932	0.8625815006112212
285627_v1.xml	10.1101/285627	PMC6381787	0.8714290108749612
294934_v1.xml	10.1101/294934	PMC6222053	0.8720327032057642
295105_v1.xml	10.1101/295105	PMC6324883	0.8787984714659755
284364_v1.xml	10.1101/284364	PMC6385462	0.8799913510778781
288209_v2.xml	10.1101/288209	PMC6283289	0.888373808668063
286070_v1.xml	10.1101/286070	PMC6212824	0.8996314590519798
281840_v1.xml	10.1101/281840	PMC6981141	0.9043639680499814
284059_v1.xml	10.1101/284059	PMC6126922	0.9060984460288832
286815_v1.xml	10.1101/286815	PMC6631549	0.9066978012647682
291674_v1.xml	10.1101/291674	PMC6358099	0.9325005215410143
291492_v2.xml	10.1101/291492	PMC6446979	0.9386981993899
295121_v2.xml	10.1101/295121	PMC6434124	0.943890637106909
277251_v1.xml	10.1101/277251	PMC6086666	0.9441592397787912
283267_v2.xml	10.1101/283267	PMC6464064	0.9598255950353815
278960_v1.xml	10.1101/278960	PMC6720030	0.9768397352338968
292706_v3.xml	10.1101/292706	PMC6158007	0.9849678985047706
286641_v1.xml	10.1101/286641	PMC6208640	0.993136325999989
287193_v1.xml	10.1101/287193	PMC6239577	0.9964442368079824
289835_v1.xml	10.1101/289835	PMC6021172	1.0003875506019302
288985_v1.xml	10.1101/288985	PMC6314593	1.0055982568625879
294603_v1.xml	10.1101/294603	PMC6133559	1.0097025928725125
276642_v1.xml	10.1101/276642	PMC6092125	1.0104163592148632
277079_v1.xml	10.1101/277079	PMC6751630	1.0104623204123986
278416_v2.xml	10.1101/278416	PMC6595188	1.019357641174037
277814_v1.xml	10.1101/277814	PMC6287453	1.0299036703370759
278721_v1.xml	10.1101/278721	PMC6166314	1.0396331784746449
293266_v2.xml	10.1101/293266	PMC6321804	1.0420543042777761
286872_v2.xml	10.1101/286872	PMC6625732	1.0445605862722007
284752_v1.xml	10.1101/284752	PMC6581129	1.0508785892081243
276212_v2.xml	10.1101/276212	PMC6089600	1.0569013155030085
284588_v1.xml	10.1101/284588	PMC6307168	1.0571991833573664
288597_v1.xml	10.1101/288597	PMC6140516	1.0711705952928994
290353_v1.xml	10.1101/290353	PMC6175579	1.075775985682522
285296_v1.xml	10.1101/285296	PMC6069114	1.0831966640740285
287672_v1.xml	10.1101/287672	PMC6147681	1.0892324166049656
288837_v1.xml	10.1101/288837	PMC6008050	1.0897333466783332
278499_v1.xml	10.1101/278499	PMC6115189	1.121032821390336
287854_v1.xml	10.1101/287854	PMC6283610	1.1211707876062864
281436_v1.xml	10.1101/281436	PMC6334168	1.1248191094786266
291914_v1.xml	10.1101/291914	PMC6446827	1.1289267084920152
282657_v1.xml	10.1101/282657	PMC5866098	1.1311872670324274
278010_v1.xml	10.1101/278010	PMC6176506	1.1360244042405143
292755_v2.xml	10.1101/292755	PMC6177445	1.1426452908783633
287367_v1.xml	10.1101/287367	PMC6056229	1.151300643907739
291427_v1.xml	10.1101/291427	PMC6464244	1.1593069535389917
295212_v1.xml	10.1101/295212	PMC6333176	1.1625526327619982
288803_v2.xml	10.1101/288803	PMC6706891	1.1762340586449864
287730_v1.xml	10.1101/287730	PMC6202449	1.18519940537162
286146_v1.xml	10.1101/286146	PMC6586530	1.187319700753632
284034_v1.xml	10.1101/284034	PMC6170153	1.1895169775842158
287755_v1.xml	10.1101/287755	PMC6213907	1.1912730959016493
293985_v1.xml	10.1101/293985	PMC6181948	1.1951906906012495
286468_v1.xml	10.1101/286468	PMC6828597	1.2162568855417542
299230_v1.xml	10.1101/299230	PMC6069180	0.49330844559722464
309021_v2.xml	10.1101/309021	PMC6557527	0.6064681363149972
306928_v1.xml	10.1101/306928	PMC6240028	0.6341267655040802
297903_v1.xml	10.1101/297903	PMC6251280	0.6811378809221368
306100_v2.xml	10.1101/306100	PMC6355984	0.6983994006651804
308247_v1.xml	10.1101/308247	PMC6314247	0.7108091430848548
306415_v1.xml	10.1101/306415	PMC6351986	0.7164776294112214
311589_v1.xml	10.1101/311589	PMC6347926	0.7209820313834885
305631_v1.xml	10.1101/305631	PMC6043775	0.7244498880269489
302851_v1.xml	10.1101/302851	PMC6332865	0.7365151762876977
301465_v1.xml	10.1101/301465	PMC6013681	0.7652772782764303
307124_v1.xml	10.1101/307124	PMC6445236	0.7790829217760605
300525_v1.xml	10.1101/300525	PMC6110610	0.780206645064511
300426_v1.xml	10.1101/300426	PMC6317475	0.801133766379639
298539_v1.xml	10.1101/298539	PMC6153800	0.8123865790994851
297010_v1.xml	10.1101/297010	PMC6113479	0.8208959307624016
298760_v1.xml	10.1101/298760	PMC6344902	0.8211214854477431
313668_v1.xml	10.1101/313668	PMC6760813	0.8354298221162485
305482_v1.xml	10.1101/305482	PMC6281428	0.836764785048128
303719_v1.xml	10.1101/303719	PMC6092116	0.8395268091641171
303032_v2.xml	10.1101/303032	PMC6437039	0.8522847103608925
297697_v1.xml	10.1101/297697	PMC6308897	0.8557979137338231
303313_v1.xml	10.1101/303313	PMC6484655	0.873222428003242
296996_v1.xml	10.1101/296996	PMC6096809	0.8874882124483651
300111_v1.xml	10.1101/300111	PMC6146708	0.9035938650851637
311282_v1.xml	10.1101/311282	PMC6287468	0.9116659875177878
296905_v1.xml	10.1101/296905	PMC6571095	0.9187848246074725
301705_v3.xml	10.1101/301705	PMC6450682	0.9296957935391981
310953_v3.xml	10.1101/310953	PMC6890462	0.9321983303665169
312777_v1.xml	10.1101/312777	PMC5989071	0.9323201037221153
298224_v1.xml	10.1101/298224	PMC6370944	0.942708430017321
300038_v1.xml	10.1101/300038	PMC6120219	0.9487113264893348
308064_v1.xml	10.1101/308064	PMC6001611	0.9526049763848233
311886_v1.xml	10.1101/311886	PMC6146817	0.9568976475961521
307454_v1.xml	10.1101/307454	PMC6143742	0.9594562162778255
301929_v1.xml	10.1101/301929	PMC6153818	0.9614580557333561
306423_v1.xml	10.1101/306423	PMC6590169	0.9625730621458873
300244_v1.xml	10.1101/300244	PMC6677872	0.9649662676919614
298133_v1.xml	10.1101/298133	PMC6187980	0.9872155712203832
311142_v2.xml	10.1101/311142	PMC6003994	0.9883304087587469
308254_v1.xml	10.1101/308254	PMC6526900	0.9896963068707767
301739_v2.xml	10.1101/301739	PMC6188777	0.9943242321411205
299339_v1.xml	10.1101/299339	PMC5941074	0.9986305165710162
308601_v1.xml	10.1101/308601	PMC6300616	1.0011871696025987
311514_v3.xml	10.1101/311514	PMC6511041	1.0037143392563306
303941_v2.xml	10.1101/303941	PMC6351539	1.005627555457167
313106_v1.xml	10.1101/313106	PMC6162092	1.005984178576607
296327_v1.xml	10.1101/296327	PMC6131727	1.006760437223505
311951_v1.xml	10.1101/311951	PMC6207271	1.0193768034269934
304048_v1.xml	10.1101/304048	PMC6168857	1.0440312076259775
308072_v1.xml	10.1101/308072	PMC6030558	1.045373991368094
306860_v1.xml	10.1101/306860	PMC6399284	1.052426246054534
297259_v1.xml	10.1101/297259	PMC6325562	1.0548889674343376
299610_v1.xml	10.1101/299610	PMC6599030	1.0608819389497843
310383_v1.xml	10.1101/310383	PMC6085537	1.0700497353085043
303602_v1.xml	10.1101/303602	PMC6156271	1.078674080784163
306704_v1.xml	10.1101/306704	PMC6340206	1.0797162423566913
296343_v1.xml	10.1101/296343	PMC6363383	1.086757805877488
298547_v2.xml	10.1101/298547	PMC6134100	1.0932543240918589
311167_v1.xml	10.1101/311167	PMC6274755	1.095558563659489
308114_v1.xml	10.1101/308114	PMC6293506	1.0961922130608506
299479_v1.xml	10.1101/299479	PMC5964349	1.0993012854845758
300251_v2.xml	10.1101/300251	PMC6195350	1.1044023486834869
299388_v1.xml	10.1101/299388	PMC6505525	1.1065517302443253
303156_v1.xml	10.1101/303156	PMC6625729	1.1079594059584605
309732_v1.xml	10.1101/309732	PMC6128693	1.1154289294426296
305474_v1.xml	10.1101/305474	PMC6193078	1.116977004058429
302042_v1.xml	10.1101/302042	PMC6545689	1.1222578200617492
309773_v1.xml	10.1101/309773	PMC6618301	1.122301139479041
311456_v1.xml	10.1101/311456	PMC6567620	1.1311367526788063
307389_v2.xml	10.1101/307389	PMC6480896	1.13128321431755
310201_v1.xml	10.1101/310201	PMC6143739	1.1469065267832135
295618_v1.xml	10.1101/295618	PMC6690401	1.152271831056749
295808_v1.xml	10.1101/295808	PMC6701478	1.1591753768016473
308957_v1.xml	10.1101/308957	PMC6089598	1.1614461858850194
309393_v1.xml	10.1101/309393	PMC6340704	1.169406135121469
297879_v1.xml	10.1101/297879	PMC6491861	1.1764544909521448
303388_v3.xml	10.1101/303388	PMC6294563	1.1843492324219078
295543_v1.xml	10.1101/295543	PMC6231766	1.1930857624565931
305748_v1.xml	10.1101/305748	PMC6237901	1.19454357774189
308973_v3.xml	10.1101/308973	PMC6901697	1.197725139764254
296285_v1.xml	10.1101/296285	PMC6307168	1.2062059394066702
309138_v1.xml	10.1101/309138	PMC6808431	1.2085896340048974
299420_v1.xml	10.1101/299420	PMC5418923	1.2111047213835078
311316_v1.xml	10.1101/311316	PMC6291514	1.2143081758185725
297440_v2.xml	10.1101/297440	PMC6343904	1.2178845404447967
331629_v1.xml	10.1101/331629	PMC6414223	0.5716488098134624
323048_v1.xml	10.1101/323048	PMC6210218	0.600456961877984
329946_v1.xml	10.1101/329946	PMC6125496	0.6659526168735574
327791_v1.xml	10.1101/327791	PMC6152858	0.6723800232108683
320044_v1.xml	10.1101/320044	PMC6056861	0.6736163030017045
327650_v1.xml	10.1101/327650	PMC6110780	0.7122616417591686
329219_v1.xml	10.1101/329219	PMC6126648	0.7124111368093741
325837_v1.xml	10.1101/325837	PMC6169843	0.731563871240606
317180_v3.xml	10.1101/317180	PMC6451124	0.7339629874053395
317206_v1.xml	10.1101/317206	PMC6420086	0.7386719590574556
330340_v1.xml	10.1101/330340	PMC6112621	0.758741553819627
319186_v1.xml	10.1101/319186	PMC6288329	0.7838322002396273
332023_v1.xml	10.1101/332023	PMC6345990	0.7878392785445024
320366_v1.xml	10.1101/320366	PMC6389235	0.7886916420916683
320317_v1.xml	10.1101/320317	PMC6387579	0.8347293036677235
330217_v1.xml	10.1101/330217	PMC6207320	0.835271940233855
317107_v1.xml	10.1101/317107	PMC6221545	0.8383123242566684
325175_v1.xml	10.1101/325175	PMC6173395	0.8402520517733342
324046_v1.xml	10.1101/324046	PMC6709224	0.8610970548649811
326157_v2.xml	10.1101/326157	PMC6477570	0.8669704206782841
318808_v1.xml	10.1101/318808	PMC6412249	0.873708229776601
319210_v1.xml	10.1101/319210	PMC6125506	0.8758263198097334
316091_v2.xml	10.1101/316091	PMC6936065	0.884229885208017
319509_v1.xml	10.1101/319509	PMC6150463	0.8856300417750195
325597_v3.xml	10.1101/325597	PMC6340702	0.8942946143999531
315820_v1.xml	10.1101/315820	PMC6294340	0.8966057530781624
321786_v1.xml	10.1101/321786	PMC6329609	0.9020586859372455
331116_v1.xml	10.1101/331116	PMC6191546	0.9035025974397707
326090_v1.xml	10.1101/326090	PMC6918556	0.9116164316784848
321265_v1.xml	10.1101/321265	PMC6257813	0.9182323280647456
330480_v1.xml	10.1101/330480	PMC6957337	0.9200792632858246
322214_v1.xml	10.1101/322214	PMC6249794	0.9406898408795522
323733_v1.xml	10.1101/323733	PMC6284111	0.9457743087900617
325712_v1.xml	10.1101/325712	PMC6530996	0.959959855929694
331785_v1.xml	10.1101/331785	PMC6212833	0.978856567817215
318394_v1.xml	10.1101/318394	PMC6104932	0.9988749184006054
331850_v1.xml	10.1101/331850	PMC6201091	1.006671715883348
328013_v1.xml	10.1101/328013	PMC6306507	1.0148633054468847
327270_v1.xml	10.1101/327270	PMC6415869	1.0192473738532963
324194_v1.xml	10.1101/324194	PMC6170185	1.0251947478300825
325985_v1.xml	10.1101/325985	PMC6837835	1.0274712560409012
327072_v1.xml	10.1101/327072	PMC6067890	1.0282396248400574
326082_v1.xml	10.1101/326082	PMC6374507	1.033309812965018
324608_v1.xml	10.1101/324608	PMC6395062	1.0362438743586493
325811_v1.xml	10.1101/325811	PMC6895281	1.03853990377509
316307_v1.xml	10.1101/316307	PMC6133548	1.0417130597338715
326629_v1.xml	10.1101/326629	PMC6141110	1.0606247908205766
325134_v1.xml	10.1101/325134	PMC6719529	1.0763304554908868
325043_v1.xml	10.1101/325043	PMC6289568	1.0773547763948548
331074_v1.xml	10.1101/331074	PMC6097648	1.0812077505051416
327981_v1.xml	10.1101/327981	PMC6214414	1.0828308054014837
325399_v1.xml	10.1101/325399	PMC6283156	1.0887882055397922
323212_v1.xml	10.1101/323212	PMC6133276	1.0919521712017226
320382_v1.xml	10.1101/320382	PMC6299479	1.0938202796702707
330654_v1.xml	10.1101/330654	PMC6173581	1.0957635789526226
330324_v2.xml	10.1101/330324	PMC6191286	1.0964609091893873
321612_v1.xml	10.1101/321612	PMC6629660	1.0988500714514344
316927_v1.xml	10.1101/316927	PMC6529662	1.1089415462846886
327114_v1.xml	10.1101/327114	PMC6599340	1.1138170936212046
318063_v1.xml	10.1101/318063	PMC6379630	1.1192725252425995
329540_v1.xml	10.1101/329540	PMC6281370	1.121399740560802
319483_v1.xml	10.1101/319483	PMC6233931	1.1393966069301444
323220_v1.xml	10.1101/323220	PMC6192558	1.1533360024142763
330241_v3.xml	10.1101/330241	PMC6606023	1.1596966449079937
318576_v1.xml	10.1101/318576	PMC6133552	1.1657925537526093
323865_v1.xml	10.1101/323865	PMC6189313	1.1698063393002305
328104_v1.xml	10.1101/328104	PMC6487579	1.1698717195836428
314385_v1.xml	10.1101/314385	PMC6133553	1.1728797809766764
331165_v1.xml	10.1101/331165	PMC6130974	1.173909401156748
324574_v1.xml	10.1101/324574	PMC6218063	1.191327873869119
321026_v1.xml	10.1101/321026	PMC6201075	1.193455984141335
321000_v1.xml	10.1101/321000	PMC3754066	1.2025337946583678
322891_v1.xml	10.1101/322891	PMC6264815	1.2033334485352267
315739_v1.xml	10.1101/315739	PMC6356071	1.2181887977860792
327122_v1.xml	10.1101/327122	PMC6542712	1.2194330801518563
346080_v1.xml	10.1101/346080	PMC6599225	0.6286302626145733
344580_v1.xml	10.1101/344580	PMC6329822	0.6421577270361689
348151_v1.xml	10.1101/348151	PMC6197627	0.6597794866262954
333831_v1.xml	10.1101/333831	PMC6135349	0.6622792669157849
333989_v1.xml	10.1101/333989	PMC6143193	0.6834611547391743
334524_v1.xml	10.1101/334524	PMC6070271	0.6873064104178634
339259_v1.xml	10.1101/339259	PMC6222198	0.7305325564659266
332825_v1.xml	10.1101/332825	PMC6260756	0.7534330032542349
343996_v1.xml	10.1101/343996	PMC6066477	0.7650216706392984
348185_v1.xml	10.1101/348185	PMC6383912	0.7990099144963208
348029_v1.xml	10.1101/348029	PMC6256026	0.8005096718972101
337444_v1.xml	10.1101/337444	PMC6204711	0.800511664490112
333310_v1.xml	10.1101/333310	PMC6545626	0.8022867700780827
337410_v1.xml	10.1101/337410	PMC6201074	0.8166435170581289
346189_v1.xml	10.1101/346189	PMC6283248	0.8168235075048664
341412_v1.xml	10.1101/341412	PMC6179291	0.8242734969115532
350363_v1.xml	10.1101/350363	PMC6305970	0.845736540887445
340851_v1.xml	10.1101/340851	PMC6337916	0.8648828343584016
347021_v1.xml	10.1101/347021	PMC6234284	0.8716007619684905
350611_v1.xml	10.1101/350611	PMC6222121	0.8945381842566393
334201_v2.xml	10.1101/334201	PMC6201084	0.9019490480161676
337311_v1.xml	10.1101/337311	PMC6140713	0.9023336244561541
349639_v1.xml	10.1101/349639	PMC6546755	0.9046752130575144
344861_v1.xml	10.1101/344861	PMC6299219	0.9355958623088345
343087_v1.xml	10.1101/343087	PMC6309227	0.945934251780771
349316_v1.xml	10.1101/349316	PMC6279828	0.9643853246700469
341446_v1.xml	10.1101/341446	PMC6245675	0.9708298222952741
338194_v1.xml	10.1101/338194	PMC6310291	0.9722616396176649
343046_v2.xml	10.1101/343046	PMC6446846	0.9784367269827787
337964_v2.xml	10.1101/337964	PMC6279347	0.9842957334119967
336164_v2.xml	10.1101/336164	PMC6249864	0.9886889742521242
347492_v1.xml	10.1101/347492	PMC6309012	0.9910397857686891
350116_v1.xml	10.1101/350116	PMC6355032	0.9994904180230093
345801_v1.xml	10.1101/345801	PMC6366908	1.0227271559972835
350629_v1.xml	10.1101/350629	PMC6222124	1.025016366005167
336065_v2.xml	10.1101/336065	PMC6894608	1.03025570327355
350678_v1.xml	10.1101/350678	PMC6726450	1.0302937916739852
343475_v1.xml	10.1101/343475	PMC6446859	1.0310688836818667
343244_v1.xml	10.1101/343244	PMC6355557	1.0369499281467565
344135_v1.xml	10.1101/344135	PMC6257819	1.0392859219453374
336941_v3.xml	10.1101/336941	PMC6468105	1.0468091379233373
348409_v1.xml	10.1101/348409	PMC6374386	1.0582369550599373
345009_v1.xml	10.1101/345009	PMC6168856	1.0620936003375652
340869_v1.xml	10.1101/340869	PMC6053306	1.0780912329836443
346122_v1.xml	10.1101/346122	PMC6343937	1.0792684470148555
341677_v1.xml	10.1101/341677	PMC6395004	1.083138666014567
341503_v1.xml	10.1101/341503	PMC6312422	1.0908393868278852
346270_v1.xml	10.1101/346270	PMC6177204	1.0944582489127423
346551_v2.xml	10.1101/346551	PMC6303298	1.0990543595174989
344853_v1.xml	10.1101/344853	PMC6204665	1.1055536287155199
346601_v1.xml	10.1101/346601	PMC6211221	1.105578104823893
335372_v1.xml	10.1101/335372	PMC6936499	1.108935908154655
351122_v1.xml	10.1101/351122	PMC6245759	1.1181816983592265
333609_v1.xml	10.1101/333609	PMC6756731	1.1205051084180637
341560_v1.xml	10.1101/341560	PMC6320068	1.1237393773918158
341958_v1.xml	10.1101/341958	PMC6709216	1.124676991409669
348169_v1.xml	10.1101/348169	PMC6497253	1.1262856295005852
344440_v1.xml	10.1101/344440	PMC6650596	1.1289349056321616
350280_v1.xml	10.1101/350280	PMC6675628	1.1308322173011771
335638_v1.xml	10.1101/335638	PMC6478270	1.1351857001542065
341800_v1.xml	10.1101/341800	PMC6580564	1.1404713258993642
346742_v1.xml	10.1101/346742	PMC6233059	1.150731540460804
350330_v1.xml	10.1101/350330	PMC6345785	1.1567296399189242
350140_v1.xml	10.1101/350140	PMC6307780	1.1580013109545335
335489_v2.xml	10.1101/335489	PMC6326726	1.162524989097366
339721_v1.xml	10.1101/339721	PMC6392114	1.165565437526231
334169_v1.xml	10.1101/334169	PMC6358387	1.165708538528236
342717_v1.xml	10.1101/342717	PMC6306221	1.167521821081051
346791_v1.xml	10.1101/346791	PMC6333441	1.1702240785498326
344937_v1.xml	10.1101/344937	PMC6300357	1.1737215941333337
337337_v1.xml	10.1101/337337	PMC6095692	1.1919802989522688
348110_v1.xml	10.1101/348110	PMC6370473	1.192903039014452
349514_v1.xml	10.1101/349514	PMC6850760	1.193357750377261
352468_v1.xml	10.1101/352468	PMC6161248	0.6367365016854849
363903_v1.xml	10.1101/363903	PMC6371618	0.646914718143755
358952_v1.xml	10.1101/358952	PMC6150485	0.6809225000808368
361097_v1.xml	10.1101/361097	PMC6182174	0.7135580187136052
364026_v1.xml	10.1101/364026	PMC6320013	0.7206289370650375
364927_v1.xml	10.1101/364927	PMC6795511	0.7386138856898327
